engagement_id,user_id,module_id,topic_category,quiz_score,completion_flag,time_spent_seconds,attempts,difficulty_level,session_timestamp,language_used
ENG_003404,USR_00757,LIT_001,credit,75,True,632,1,3,2025-08-04T00:00:00,te
ENG_003405,USR_00757,LIT_003,savings,98,True,507,1,2,2025-07-17T00:00:00,te
ENG_003406,USR_00758,LIT_002,loans,49,True,666,3,4,2025-07-14T00:00:00,te
ENG_003407,USR_00758,LIT_001,credit,80,True,528,1,3,2025-07-25T00:00:00,te
ENG_003408,USR_00758,LIT_006,interest_rates,84,True,223,1,4,2025-07-24T00:00:00,te
ENG_003409,USR_00758,LIT_003,savings,83,True,723,1,2,2025-07-30T00:00:00,te
ENG_003410,USR_00758,LIT_005,budgeting,52,True,628,2,3,2025-08-04T00:00:00,te
ENG_003411,USR_00759,LIT_006,interest_rates,69,False,522,2,4,2025-07-13T00:00:00,te
ENG_003412,USR_00759,LIT_002,loans,83,True,597,1,4,2025-07-20T00:00:00,en
ENG_003413,USR_00759,LIT_005,budgeting,92,True,899,1,3,2025-08-05T00:00:00,en
ENG_003414,USR_00759,LIT_004,upi_safety,85,True,783,1,2,2025-07-20T00:00:00,te
ENG_003415,USR_00759,LIT_001,credit,49,True,573,1,3,2025-08-11T00:00:00,te
ENG_003416,USR_00760,LIT_002,loans,66,True,805,3,4,2025-07-11T00:00:00,hi
ENG_003417,USR_00760,LIT_001,credit,78,True,1130,1,3,2025-07-20T00:00:00,hi
ENG_003418,USR_00760,LIT_006,interest_rates,61,True,638,2,4,2025-07-30T00:00:00,hi
ENG_003419,USR_00761,LIT_004,upi_safety,85,True,534,1,2,2025-07-13T00:00:00,hi
ENG_003420,USR_00761,LIT_003,savings,72,True,772,1,2,2025-07-13T00:00:00,hi
ENG_003421,USR_00761,LIT_001,credit,85,True,625,1,3,2025-08-04T00:00:00,hi
ENG_003422,USR_00761,LIT_005,budgeting,69,True,454,3,3,2025-08-02T00:00:00,hi
ENG_003423,USR_00761,LIT_006,interest_rates,68,True,676,1,4,2025-08-20T00:00:00,hi
ENG_003424,USR_00762,LIT_001,credit,80,True,243,1,3,2025-07-08T00:00:00,en
ENG_003425,USR_00762,LIT_005,budgeting,81,True,450,1,3,2025-07-16T00:00:00,te
ENG_003426,USR_00762,LIT_002,loans,84,True,576,1,4,2025-07-23T00:00:00,te
ENG_003427,USR_00762,LIT_004,upi_safety,90,True,963,1,2,2025-07-24T00:00:00,te
ENG_003428,USR_00762,LIT_006,interest_rates,49,True,707,1,4,2025-08-06T00:00:00,en
ENG_003429,USR_00762,LIT_003,savings,81,True,664,1,2,2025-08-16T00:00:00,te
ENG_003430,USR_00763,LIT_001,credit,62,False,564,2,3,2025-07-04T00:00:00,te
ENG_003431,USR_00763,LIT_006,interest_rates,45,True,461,3,4,2025-07-18T00:00:00,te
ENG_003432,USR_00763,LIT_004,upi_safety,67,True,428,1,2,2025-08-03T00:00:00,te
ENG_003433,USR_00763,LIT_005,budgeting,71,True,511,1,3,2025-08-14T00:00:00,te
ENG_003434,USR_00764,LIT_003,savings,71,True,700,1,2,2025-07-03T00:00:00,en
ENG_003435,USR_00764,LIT_006,interest_rates,77,True,847,1,4,2025-07-23T00:00:00,en
ENG_003436,USR_00764,LIT_002,loans,68,True,528,1,4,2025-07-16T00:00:00,hi
ENG_003437,USR_00764,LIT_004,upi_safety,68,True,786,3,2,2025-07-25T00:00:00,hi
ENG_003438,USR_00764,LIT_005,budgeting,74,False,723,1,3,2025-07-29T00:00:00,hi
ENG_003439,USR_00764,LIT_001,credit,79,True,435,1,3,2025-09-04T00:00:00,hi
ENG_003440,USR_00765,LIT_003,savings,70,True,834,3,2,2025-07-15T00:00:00,en
ENG_003441,USR_00765,LIT_005,budgeting,81,True,458,1,3,2025-07-18T00:00:00,en
ENG_003442,USR_00765,LIT_004,upi_safety,81,True,468,1,2,2025-07-23T00:00:00,or
ENG_003443,USR_00766,LIT_001,credit,75,False,554,1,3,2025-07-12T00:00:00,te
ENG_003444,USR_00766,LIT_005,budgeting,64,False,493,2,3,2025-07-15T00:00:00,en
ENG_003445,USR_00766,LIT_006,interest_rates,79,False,790,1,4,2025-07-19T00:00:00,te
ENG_003446,USR_00766,LIT_003,savings,52,True,688,3,2,2025-08-09T00:00:00,en
ENG_003447,USR_00766,LIT_002,loans,61,False,553,1,4,2025-08-20T00:00:00,en
ENG_003448,USR_00767,LIT_006,interest_rates,48,True,534,3,4,2025-07-03T00:00:00,te
ENG_003449,USR_00767,LIT_005,budgeting,89,True,883,1,3,2025-07-23T00:00:00,en
ENG_003450,USR_00767,LIT_004,upi_safety,82,True,598,1,2,2025-07-12T00:00:00,te
ENG_003451,USR_00767,LIT_003,savings,46,True,597,2,2,2025-08-03T00:00:00,en
ENG_003452,USR_00767,LIT_002,loans,76,True,872,1,4,2025-08-11T00:00:00,te
ENG_003453,USR_00768,LIT_004,upi_safety,66,True,921,1,2,2025-07-16T00:00:00,hi
ENG_003454,USR_00768,LIT_002,loans,74,True,730,1,4,2025-07-13T00:00:00,en
ENG_003455,USR_00768,LIT_006,interest_rates,51,True,522,2,4,2025-08-05T00:00:00,hi
ENG_003456,USR_00768,LIT_005,budgeting,68,True,725,1,3,2025-08-15T00:00:00,hi
ENG_003457,USR_00768,LIT_003,savings,66,True,309,2,2,2025-07-27T00:00:00,hi
ENG_003458,USR_00768,LIT_001,credit,66,True,864,2,3,2025-08-18T00:00:00,hi
ENG_003459,USR_00769,LIT_006,interest_rates,86,False,594,1,4,2025-07-04T00:00:00,or
ENG_003460,USR_00769,LIT_004,upi_safety,54,True,407,3,2,2025-07-16T00:00:00,or
ENG_003461,USR_00769,LIT_005,budgeting,71,True,342,1,3,2025-08-02T00:00:00,en
ENG_003462,USR_00769,LIT_001,credit,58,True,457,1,3,2025-07-28T00:00:00,en
ENG_003463,USR_00770,LIT_003,savings,68,True,421,1,2,2025-07-13T00:00:00,hi
ENG_003464,USR_00770,LIT_002,loans,62,True,210,1,4,2025-07-23T00:00:00,en
ENG_003465,USR_00770,LIT_001,credit,68,True,829,1,3,2025-07-24T00:00:00,hi
ENG_003466,USR_00770,LIT_006,interest_rates,56,True,884,3,4,2025-08-10T00:00:00,hi
ENG_003467,USR_00771,LIT_003,savings,52,True,742,2,2,2025-07-14T00:00:00,te
ENG_003468,USR_00771,LIT_006,interest_rates,62,True,907,2,4,2025-07-22T00:00:00,te
ENG_003469,USR_00771,LIT_001,credit,85,True,731,1,3,2025-08-04T00:00:00,te
ENG_003470,USR_00771,LIT_005,budgeting,72,True,481,1,3,2025-08-15T00:00:00,te
ENG_003471,USR_00771,LIT_004,upi_safety,80,True,652,1,2,2025-08-11T00:00:00,te
ENG_003472,USR_00772,LIT_002,loans,86,False,356,1,4,2025-07-05T00:00:00,te
ENG_003473,USR_00772,LIT_003,savings,99,False,556,1,2,2025-07-12T00:00:00,en
ENG_003474,USR_00772,LIT_001,credit,44,True,807,1,3,2025-07-29T00:00:00,te
ENG_003475,USR_00772,LIT_006,interest_rates,73,True,1040,1,4,2025-08-11T00:00:00,en
ENG_003476,USR_00772,LIT_005,budgeting,68,False,492,2,3,2025-08-15T00:00:00,te
ENG_003477,USR_00772,LIT_004,upi_safety,45,True,744,1,2,2025-08-09T00:00:00,te
ENG_003478,USR_00773,LIT_002,loans,67,True,551,1,4,2025-07-13T00:00:00,hi
ENG_003479,USR_00773,LIT_004,upi_safety,59,True,546,2,2,2025-07-14T00:00:00,en
ENG_003480,USR_00773,LIT_001,credit,63,False,572,3,3,2025-07-20T00:00:00,hi
ENG_003481,USR_00773,LIT_005,budgeting,71,True,517,1,3,2025-07-26T00:00:00,en
ENG_003482,USR_00774,LIT_004,upi_safety,88,True,376,1,2,2025-07-03T00:00:00,en
ENG_003483,USR_00774,LIT_005,budgeting,50,True,694,1,3,2025-07-08T00:00:00,en
ENG_003484,USR_00774,LIT_001,credit,97,True,685,1,3,2025-07-13T00:00:00,hi
ENG_003485,USR_00774,LIT_006,interest_rates,69,True,501,3,4,2025-08-09T00:00:00,hi
ENG_003486,USR_00774,LIT_002,loans,82,True,797,1,4,2025-08-12T00:00:00,en
ENG_003487,USR_00775,LIT_002,loans,93,True,696,1,4,2025-07-02T00:00:00,en
ENG_003488,USR_00775,LIT_005,budgeting,64,True,627,1,3,2025-07-17T00:00:00,en
ENG_003489,USR_00775,LIT_004,upi_safety,62,True,413,2,2,2025-07-14T00:00:00,hi
ENG_003490,USR_00775,LIT_003,savings,83,True,502,1,2,2025-08-03T00:00:00,hi
ENG_003491,USR_00776,LIT_001,credit,100,True,251,1,3,2025-07-06T00:00:00,or
ENG_003492,USR_00776,LIT_005,budgeting,92,True,669,1,3,2025-07-23T00:00:00,or
ENG_003493,USR_00776,LIT_002,loans,87,True,808,1,4,2025-07-16T00:00:00,or
ENG_003494,USR_00776,LIT_003,savings,75,True,569,1,2,2025-08-02T00:00:00,en
ENG_003495,USR_00777,LIT_004,upi_safety,100,True,484,1,2,2025-07-12T00:00:00,hi
ENG_003496,USR_00777,LIT_001,credit,98,True,349,1,3,2025-07-21T00:00:00,en
ENG_003497,USR_00777,LIT_003,savings,95,True,758,1,2,2025-08-03T00:00:00,hi
ENG_003498,USR_00777,LIT_002,loans,70,True,696,1,4,2025-07-21T00:00:00,hi
ENG_003499,USR_00777,LIT_005,budgeting,88,True,815,1,3,2025-08-21T00:00:00,hi
ENG_003500,USR_00778,LIT_001,credit,62,True,684,3,3,2025-07-12T00:00:00,te
ENG_003501,USR_00778,LIT_003,savings,53,True,534,2,2,2025-07-19T00:00:00,te
ENG_003502,USR_00778,LIT_002,loans,55,True,588,3,4,2025-07-23T00:00:00,en
ENG_003503,USR_00778,LIT_006,interest_rates,78,True,415,1,4,2025-07-17T00:00:00,te
ENG_003504,USR_00778,LIT_005,budgeting,78,True,841,1,3,2025-07-28T00:00:00,te
ENG_003505,USR_00778,LIT_004,upi_safety,87,True,1027,1,2,2025-08-10T00:00:00,en
ENG_003506,USR_00779,LIT_001,credit,61,False,792,3,3,2025-07-05T00:00:00,hi
ENG_003507,USR_00779,LIT_005,budgeting,65,True,474,3,3,2025-07-15T00:00:00,hi
ENG_003508,USR_00779,LIT_002,loans,66,True,539,1,4,2025-07-12T00:00:00,hi
ENG_003509,USR_00779,LIT_006,interest_rates,72,False,266,1,4,2025-07-20T00:00:00,en
ENG_003510,USR_00779,LIT_004,upi_safety,78,True,507,1,2,2025-07-26T00:00:00,en
ENG_003511,USR_00779,LIT_003,savings,82,True,230,1,2,2025-08-07T00:00:00,en
ENG_003512,USR_00780,LIT_003,savings,63,True,544,2,2,2025-07-04T00:00:00,or
ENG_003513,USR_00780,LIT_005,budgeting,63,False,566,2,3,2025-07-20T00:00:00,or
ENG_003514,USR_00780,LIT_006,interest_rates,83,True,811,1,4,2025-07-22T00:00:00,or
ENG_003515,USR_00780,LIT_004,upi_safety,53,True,668,3,2,2025-08-05T00:00:00,or
ENG_003516,USR_00781,LIT_001,credit,58,True,808,3,3,2025-07-04T00:00:00,en
ENG_003517,USR_00781,LIT_006,interest_rates,69,True,720,3,4,2025-07-13T00:00:00,en
ENG_003518,USR_00781,LIT_005,budgeting,100,True,901,1,3,2025-07-16T00:00:00,en
ENG_003519,USR_00781,LIT_004,upi_safety,89,True,622,1,2,2025-08-07T00:00:00,te
ENG_003520,USR_00781,LIT_002,loans,96,True,563,1,4,2025-08-10T00:00:00,te
ENG_003521,USR_00782,LIT_003,savings,81,True,423,1,2,2025-07-07T00:00:00,or
ENG_003522,USR_00782,LIT_002,loans,59,False,593,3,4,2025-07-26T00:00:00,or
ENG_003523,USR_00782,LIT_006,interest_rates,88,True,734,1,4,2025-07-29T00:00:00,or
ENG_003524,USR_00782,LIT_004,upi_safety,65,True,599,3,2,2025-07-22T00:00:00,or
ENG_003525,USR_00782,LIT_005,budgeting,69,False,759,2,3,2025-08-07T00:00:00,or
ENG_003526,USR_00782,LIT_001,credit,50,False,665,1,3,2025-08-16T00:00:00,or
ENG_003527,USR_00783,LIT_002,loans,49,False,964,3,4,2025-07-06T00:00:00,hi
ENG_003528,USR_00783,LIT_005,budgeting,61,True,976,3,3,2025-07-25T00:00:00,en
ENG_003529,USR_00783,LIT_003,savings,75,True,709,1,2,2025-07-14T00:00:00,en
ENG_003530,USR_00783,LIT_006,interest_rates,66,False,215,2,4,2025-07-19T00:00:00,en
ENG_003531,USR_00784,LIT_005,budgeting,58,False,603,1,3,2025-07-01T00:00:00,en
ENG_003532,USR_00784,LIT_002,loans,50,False,500,1,4,2025-07-23T00:00:00,or
ENG_003533,USR_00784,LIT_006,interest_rates,56,True,845,1,4,2025-07-19T00:00:00,en
ENG_003534,USR_00784,LIT_004,upi_safety,68,True,443,3,2,2025-08-11T00:00:00,or
ENG_003535,USR_00785,LIT_002,loans,65,False,1044,1,4,2025-07-12T00:00:00,en
ENG_003536,USR_00785,LIT_006,interest_rates,59,True,471,1,4,2025-07-14T00:00:00,hi
ENG_003537,USR_00785,LIT_005,budgeting,90,False,589,1,3,2025-07-19T00:00:00,hi
ENG_003538,USR_00785,LIT_004,upi_safety,59,True,583,3,2,2025-08-06T00:00:00,en
ENG_003539,USR_00786,LIT_003,savings,58,True,428,2,2,2025-07-03T00:00:00,en
ENG_003540,USR_00786,LIT_006,interest_rates,46,False,446,2,4,2025-07-25T00:00:00,te
ENG_003541,USR_00786,LIT_001,credit,68,False,599,2,3,2025-07-23T00:00:00,te
ENG_003542,USR_00787,LIT_001,credit,68,True,718,1,3,2025-07-04T00:00:00,hi
ENG_003543,USR_00787,LIT_005,budgeting,81,True,405,1,3,2025-07-07T00:00:00,hi
ENG_003544,USR_00787,LIT_006,interest_rates,90,True,257,1,4,2025-07-18T00:00:00,hi
ENG_003545,USR_00787,LIT_002,loans,77,True,179,1,4,2025-08-13T00:00:00,hi
ENG_003546,USR_00788,LIT_002,loans,97,True,782,1,4,2025-07-15T00:00:00,en
ENG_003547,USR_00788,LIT_001,credit,56,True,552,1,3,2025-07-26T00:00:00,hi
ENG_003548,USR_00788,LIT_006,interest_rates,50,True,660,3,4,2025-07-14T00:00:00,en
ENG_003549,USR_00788,LIT_004,upi_safety,76,False,439,1,2,2025-08-07T00:00:00,hi
ENG_003550,USR_00788,LIT_003,savings,81,False,545,1,2,2025-08-06T00:00:00,hi
ENG_003551,USR_00789,LIT_006,interest_rates,76,False,715,1,4,2025-07-11T00:00:00,or
ENG_003552,USR_00789,LIT_001,credit,90,False,500,1,3,2025-07-15T00:00:00,or
ENG_003553,USR_00789,LIT_003,savings,87,True,400,1,2,2025-07-30T00:00:00,or
ENG_003554,USR_00789,LIT_005,budgeting,90,True,547,1,3,2025-07-31T00:00:00,or
ENG_003555,USR_00789,LIT_004,upi_safety,63,True,1158,2,2,2025-08-16T00:00:00,or
ENG_003556,USR_00790,LIT_001,credit,77,False,683,1,3,2025-07-10T00:00:00,hi
ENG_003557,USR_00790,LIT_006,interest_rates,82,True,576,1,4,2025-07-10T00:00:00,hi
ENG_003558,USR_00790,LIT_003,savings,65,True,439,1,2,2025-07-26T00:00:00,en
ENG_003559,USR_00790,LIT_005,budgeting,85,True,646,1,3,2025-08-14T00:00:00,en
ENG_003560,USR_00790,LIT_004,upi_safety,68,True,331,2,2,2025-08-19T00:00:00,en
ENG_003561,USR_00790,LIT_002,loans,62,True,660,3,4,2025-08-15T00:00:00,hi
ENG_003562,USR_00791,LIT_006,interest_rates,61,True,392,2,4,2025-07-04T00:00:00,or
ENG_003563,USR_00791,LIT_002,loans,63,True,488,3,4,2025-07-11T00:00:00,en
ENG_003564,USR_00791,LIT_003,savings,61,True,640,3,2,2025-07-23T00:00:00,or
ENG_003565,USR_00791,LIT_005,budgeting,91,True,745,1,3,2025-07-23T00:00:00,or
ENG_003566,USR_00791,LIT_004,upi_safety,69,False,919,1,2,2025-08-25T00:00:00,or
ENG_003567,USR_00791,LIT_001,credit,45,True,360,2,3,2025-08-25T00:00:00,or
ENG_003568,USR_00792,LIT_002,loans,90,True,709,1,4,2025-07-06T00:00:00,hi
ENG_003569,USR_00792,LIT_001,credit,69,True,612,1,3,2025-07-10T00:00:00,en
ENG_003570,USR_00792,LIT_003,savings,68,True,560,1,2,2025-07-29T00:00:00,hi
ENG_003571,USR_00792,LIT_006,interest_rates,78,True,557,1,4,2025-07-30T00:00:00,en
ENG_003572,USR_00793,LIT_004,upi_safety,44,True,629,2,2,2025-07-09T00:00:00,en
ENG_003573,USR_00793,LIT_001,credit,84,True,738,1,3,2025-07-21T00:00:00,en
ENG_003574,USR_00793,LIT_003,savings,95,True,482,1,2,2025-07-21T00:00:00,or
ENG_003575,USR_00793,LIT_006,interest_rates,35,True,145,2,4,2025-08-15T00:00:00,or
ENG_003576,USR_00793,LIT_002,loans,55,False,612,2,4,2025-08-22T00:00:00,or
ENG_003577,USR_00793,LIT_005,budgeting,77,True,482,1,3,2025-08-02T00:00:00,or
ENG_003578,USR_00794,LIT_001,credit,90,True,623,1,3,2025-07-15T00:00:00,hi
ENG_003579,USR_00794,LIT_003,savings,47,False,550,2,2,2025-07-11T00:00:00,hi
ENG_003580,USR_00794,LIT_002,loans,66,True,558,2,4,2025-07-22T00:00:00,hi
ENG_003581,USR_00794,LIT_004,upi_safety,83,True,563,1,2,2025-07-22T00:00:00,en
ENG_003582,USR_00795,LIT_002,loans,72,True,803,1,4,2025-07-08T00:00:00,te
ENG_003583,USR_00795,LIT_005,budgeting,60,True,816,2,3,2025-07-18T00:00:00,te
ENG_003584,USR_00795,LIT_004,upi_safety,55,True,302,3,2,2025-07-17T00:00:00,te
ENG_003585,USR_00795,LIT_001,credit,73,False,736,1,3,2025-07-20T00:00:00,te
ENG_003586,USR_00796,LIT_002,loans,52,False,744,3,4,2025-07-11T00:00:00,hi
ENG_003587,USR_00796,LIT_003,savings,61,True,579,3,2,2025-07-22T00:00:00,hi
ENG_003588,USR_00796,LIT_005,budgeting,68,True,861,2,3,2025-07-26T00:00:00,hi
ENG_003589,USR_00796,LIT_004,upi_safety,57,True,624,1,2,2025-08-01T00:00:00,hi
ENG_003590,USR_00797,LIT_002,loans,85,True,538,1,4,2025-07-06T00:00:00,en
ENG_003591,USR_00797,LIT_005,budgeting,94,True,439,1,3,2025-07-09T00:00:00,en
ENG_003592,USR_00797,LIT_006,interest_rates,66,True,376,2,4,2025-07-26T00:00:00,or
ENG_003593,USR_00797,LIT_001,credit,67,True,555,3,3,2025-08-07T00:00:00,or
ENG_003594,USR_00798,LIT_005,budgeting,79,False,530,1,3,2025-07-11T00:00:00,hi
ENG_003595,USR_00798,LIT_006,interest_rates,97,False,594,1,4,2025-07-24T00:00:00,hi
ENG_003596,USR_00798,LIT_004,upi_safety,63,True,868,3,2,2025-07-21T00:00:00,hi
ENG_003597,USR_00799,LIT_004,upi_safety,80,False,996,1,2,2025-07-12T00:00:00,te
ENG_003598,USR_00799,LIT_003,savings,78,True,642,1,2,2025-07-14T00:00:00,te
ENG_003599,USR_00799,LIT_002,loans,83,True,324,1,4,2025-07-13T00:00:00,te
ENG_003600,USR_00799,LIT_006,interest_rates,78,True,622,1,4,2025-07-28T00:00:00,en
ENG_003601,USR_00800,LIT_001,credit,49,True,743,2,3,2025-07-07T00:00:00,en
ENG_003602,USR_00800,LIT_004,upi_safety,81,True,595,1,2,2025-07-13T00:00:00,en
ENG_003603,USR_00800,LIT_006,interest_rates,89,False,520,1,4,2025-08-02T00:00:00,en
ENG_003604,USR_00800,LIT_002,loans,75,True,507,1,4,2025-07-29T00:00:00,or
ENG_003605,USR_00800,LIT_003,savings,61,True,858,2,2,2025-08-06T00:00:00,en
ENG_003606,USR_00801,LIT_004,upi_safety,76,False,766,1,2,2025-07-05T00:00:00,te
ENG_003607,USR_00801,LIT_002,loans,68,True,763,3,4,2025-07-15T00:00:00,te
ENG_003608,USR_00801,LIT_003,savings,60,True,532,1,2,2025-07-13T00:00:00,te
ENG_003609,USR_00801,LIT_006,interest_rates,70,True,628,3,4,2025-07-24T00:00:00,te
ENG_003610,USR_00802,LIT_006,interest_rates,67,True,345,1,4,2025-07-16T00:00:00,en
ENG_003611,USR_00802,LIT_002,loans,37,True,942,2,4,2025-07-11T00:00:00,hi
ENG_003612,USR_00802,LIT_005,budgeting,52,True,276,3,3,2025-07-16T00:00:00,en
ENG_003613,USR_00802,LIT_004,upi_safety,100,True,531,1,2,2025-07-17T00:00:00,en
ENG_003614,USR_00802,LIT_001,credit,57,True,258,2,3,2025-08-16T00:00:00,en
ENG_003615,USR_00803,LIT_005,budgeting,54,True,714,2,3,2025-07-01T00:00:00,hi
ENG_003616,USR_00803,LIT_004,upi_safety,63,True,812,1,2,2025-07-21T00:00:00,hi
ENG_003617,USR_00803,LIT_006,interest_rates,95,True,905,1,4,2025-07-30T00:00:00,en
ENG_003618,USR_00803,LIT_001,credit,70,True,785,3,3,2025-07-20T00:00:00,hi
ENG_003619,USR_00804,LIT_004,upi_safety,91,False,653,1,2,2025-07-12T00:00:00,te
ENG_003620,USR_00804,LIT_005,budgeting,73,True,558,1,3,2025-07-12T00:00:00,te
ENG_003621,USR_00804,LIT_001,credit,74,True,548,1,3,2025-07-17T00:00:00,te
ENG_003622,USR_00805,LIT_002,loans,73,False,449,1,4,2025-07-12T00:00:00,te
ENG_003623,USR_00805,LIT_004,upi_safety,86,True,628,1,2,2025-07-24T00:00:00,en
ENG_003624,USR_00805,LIT_003,savings,67,True,707,1,2,2025-07-21T00:00:00,te
ENG_003625,USR_00805,LIT_005,budgeting,87,False,650,1,3,2025-08-01T00:00:00,te
ENG_003626,USR_00805,LIT_006,interest_rates,83,True,587,1,4,2025-08-11T00:00:00,te
ENG_003627,USR_00806,LIT_004,upi_safety,74,True,619,1,2,2025-07-02T00:00:00,te
ENG_003628,USR_00806,LIT_003,savings,75,True,618,1,2,2025-07-17T00:00:00,te
ENG_003629,USR_00806,LIT_002,loans,73,True,969,1,4,2025-07-13T00:00:00,te
ENG_003630,USR_00806,LIT_005,budgeting,68,True,819,1,3,2025-07-25T00:00:00,te
ENG_003631,USR_00806,LIT_001,credit,62,True,872,1,3,2025-08-09T00:00:00,te
ENG_003632,USR_00806,LIT_006,interest_rates,69,False,510,2,4,2025-07-31T00:00:00,te
ENG_003633,USR_00807,LIT_002,loans,74,True,666,1,4,2025-07-06T00:00:00,te
ENG_003634,USR_00807,LIT_005,budgeting,73,True,751,1,3,2025-07-17T00:00:00,te
ENG_003635,USR_00807,LIT_003,savings,80,True,285,1,2,2025-08-03T00:00:00,te
ENG_003636,USR_00807,LIT_001,credit,63,True,574,1,3,2025-07-22T00:00:00,te
ENG_003637,USR_00807,LIT_004,upi_safety,79,True,459,1,2,2025-08-03T00:00:00,te
ENG_003638,USR_00807,LIT_006,interest_rates,75,True,336,1,4,2025-08-05T00:00:00,te
ENG_003639,USR_00808,LIT_006,interest_rates,87,True,120,1,4,2025-07-08T00:00:00,te
ENG_003640,USR_00808,LIT_001,credit,85,True,588,1,3,2025-07-20T00:00:00,en
ENG_003641,USR_00808,LIT_005,budgeting,56,True,734,2,3,2025-07-30T00:00:00,te
ENG_003642,USR_00808,LIT_004,upi_safety,52,True,531,1,2,2025-08-01T00:00:00,te
ENG_003643,USR_00808,LIT_002,loans,64,True,988,3,4,2025-08-18T00:00:00,en
ENG_003644,USR_00808,LIT_003,savings,39,True,575,3,2,2025-09-03T00:00:00,en
ENG_003645,USR_00809,LIT_002,loans,87,False,587,1,4,2025-07-01T00:00:00,te
ENG_003646,USR_00809,LIT_004,upi_safety,76,True,632,1,2,2025-07-13T00:00:00,en
ENG_003647,USR_00810,LIT_005,budgeting,72,True,727,1,3,2025-07-01T00:00:00,en
ENG_003648,USR_00810,LIT_004,upi_safety,88,True,617,1,2,2025-07-18T00:00:00,en
ENG_003649,USR_00810,LIT_002,loans,85,True,494,1,4,2025-07-24T00:00:00,hi
ENG_003650,USR_00810,LIT_001,credit,75,False,211,1,3,2025-07-25T00:00:00,en
ENG_003651,USR_00810,LIT_003,savings,70,True,291,2,2,2025-07-30T00:00:00,en
ENG_003652,USR_00811,LIT_006,interest_rates,64,True,693,2,4,2025-07-13T00:00:00,hi
ENG_003653,USR_00811,LIT_003,savings,78,True,761,1,2,2025-07-17T00:00:00,hi
ENG_003654,USR_00811,LIT_001,credit,46,True,276,3,3,2025-07-25T00:00:00,hi
ENG_003655,USR_00811,LIT_004,upi_safety,59,True,825,2,2,2025-07-17T00:00:00,hi
ENG_003656,USR_00811,LIT_005,budgeting,80,True,537,1,3,2025-08-01T00:00:00,hi
ENG_003657,USR_00812,LIT_001,credit,87,True,413,1,3,2025-07-05T00:00:00,te
ENG_003658,USR_00812,LIT_004,upi_safety,100,True,626,1,2,2025-07-20T00:00:00,en
ENG_003659,USR_00812,LIT_002,loans,73,True,800,1,4,2025-07-28T00:00:00,en
ENG_003660,USR_00812,LIT_005,budgeting,77,True,694,1,3,2025-08-05T00:00:00,te
ENG_003661,USR_00812,LIT_003,savings,67,True,507,1,2,2025-08-20T00:00:00,te
ENG_003662,USR_00812,LIT_006,interest_rates,82,True,640,1,4,2025-08-22T00:00:00,te
ENG_003663,USR_00813,LIT_005,budgeting,46,False,722,2,3,2025-07-15T00:00:00,en
ENG_003664,USR_00813,LIT_006,interest_rates,96,True,788,1,4,2025-07-14T00:00:00,en
ENG_003665,USR_00813,LIT_002,loans,32,True,945,1,4,2025-07-15T00:00:00,en
ENG_003666,USR_00813,LIT_003,savings,63,True,1001,2,2,2025-08-10T00:00:00,or
ENG_003667,USR_00814,LIT_004,upi_safety,86,True,553,1,2,2025-07-04T00:00:00,te
ENG_003668,USR_00814,LIT_002,loans,81,True,851,1,4,2025-07-26T00:00:00,en
ENG_003669,USR_00814,LIT_001,credit,58,True,569,3,3,2025-07-11T00:00:00,te
ENG_003670,USR_00814,LIT_006,interest_rates,55,True,749,3,4,2025-08-06T00:00:00,te
ENG_003671,USR_00814,LIT_005,budgeting,83,True,577,1,3,2025-07-31T00:00:00,en
ENG_003672,USR_00815,LIT_003,savings,83,True,744,1,2,2025-07-06T00:00:00,hi
ENG_003673,USR_00815,LIT_002,loans,87,True,632,1,4,2025-07-25T00:00:00,en
ENG_003674,USR_00815,LIT_006,interest_rates,57,True,573,1,4,2025-07-13T00:00:00,hi
ENG_003675,USR_00815,LIT_001,credit,70,True,625,1,3,2025-07-22T00:00:00,hi
ENG_003676,USR_00815,LIT_005,budgeting,79,False,725,1,3,2025-08-20T00:00:00,en
ENG_003677,USR_00816,LIT_001,credit,73,True,769,1,3,2025-07-06T00:00:00,hi
ENG_003678,USR_00816,LIT_006,interest_rates,43,True,705,1,4,2025-07-21T00:00:00,hi
ENG_003679,USR_00816,LIT_003,savings,76,True,771,1,2,2025-07-16T00:00:00,en
ENG_003680,USR_00816,LIT_004,upi_safety,61,True,745,2,2,2025-08-13T00:00:00,en
ENG_003681,USR_00816,LIT_002,loans,88,True,838,1,4,2025-08-17T00:00:00,en
ENG_003682,USR_00816,LIT_005,budgeting,56,True,608,3,3,2025-07-30T00:00:00,hi
ENG_003683,USR_00817,LIT_001,credit,68,True,484,1,3,2025-07-03T00:00:00,en
ENG_003684,USR_00817,LIT_003,savings,58,True,648,1,2,2025-07-20T00:00:00,hi
ENG_003685,USR_00817,LIT_006,interest_rates,87,True,367,1,4,2025-07-19T00:00:00,hi
ENG_003686,USR_00818,LIT_001,credit,73,True,700,1,3,2025-07-15T00:00:00,te
ENG_003687,USR_00818,LIT_006,interest_rates,73,True,328,1,4,2025-07-21T00:00:00,te
ENG_003688,USR_00818,LIT_003,savings,46,False,409,3,2,2025-08-02T00:00:00,te
ENG_003689,USR_00819,LIT_001,credit,73,True,671,1,3,2025-07-13T00:00:00,te
