bill_id,user_id,bill_type,bill_amount,due_date,payment_date,payment_mode,days_before_after_due,is_on_time,month,year
BILL_0031509,USR_00788,mobile_recharge,208.02,2025-09-23,2025-10-12,upi,19.0,False,9,2025
BILL_0031510,USR_00788,mobile_recharge,214.3,2025-10-21,2025-11-12,upi,22.0,False,10,2025
BILL_0031511,USR_00788,mobile_recharge,210.15,2025-11-07,2025-11-04,upi,-3.0,True,11,2025
BILL_0031512,USR_00788,mobile_recharge,240.17,2025-12-12,2025-12-07,upi,-5.0,True,12,2025
BILL_0031513,USR_00789,electricity,148.56,2025-01-22,2025-01-18,cash,-4.0,True,1,2025
BILL_0031514,USR_00789,electricity,137.04,2025-02-08,2025-02-05,upi,-3.0,True,2,2025
BILL_0031515,USR_00789,electricity,159.81,2025-03-14,2025-03-11,auto_debit,-3.0,True,3,2025
BILL_0031516,USR_00789,electricity,123.88,2025-04-22,2025-04-19,upi,-3.0,True,4,2025
BILL_0031517,USR_00789,electricity,139.88,2025-05-13,2025-06-03,upi,21.0,False,5,2025
BILL_0031518,USR_00789,electricity,149.38,2025-06-23,2025-06-19,cash,-4.0,True,6,2025
BILL_0031519,USR_00789,electricity,147.38,2025-07-05,2025-07-07,upi,2.0,False,7,2025
BILL_0031520,USR_00789,electricity,124.18,2025-08-24,2025-09-13,upi,20.0,False,8,2025
BILL_0031521,USR_00789,electricity,146.18,2025-09-17,2025-10-17,auto_debit,30.0,False,9,2025
BILL_0031522,USR_00789,electricity,143.77,2025-10-09,2025-11-02,cash,24.0,False,10,2025
BILL_0031523,USR_00789,electricity,157.69,2025-11-07,2025-11-12,upi,5.0,False,11,2025
BILL_0031524,USR_00789,electricity,126.91,2025-12-16,2025-12-14,upi,-2.0,True,12,2025
BILL_0031525,USR_00789,mobile_recharge,188.72,2025-01-16,2025-01-12,upi,-4.0,True,1,2025
BILL_0031526,USR_00789,mobile_recharge,154.29,2025-02-23,2025-02-18,upi,-5.0,True,2,2025
BILL_0031527,USR_00789,mobile_recharge,183.68,2025-03-17,2025-04-06,upi,20.0,False,3,2025
BILL_0031528,USR_00789,mobile_recharge,183.55,2025-04-11,2025-04-08,upi,-3.0,True,4,2025
BILL_0031529,USR_00789,mobile_recharge,184.41,2025-05-09,2025-05-25,upi,16.0,False,5,2025
BILL_0031530,USR_00789,mobile_recharge,207.2,2025-06-12,2025-06-12,upi,0.0,True,6,2025
BILL_0031531,USR_00789,mobile_recharge,204.33,2025-07-23,2025-07-19,upi,-4.0,True,7,2025
BILL_0031532,USR_00789,mobile_recharge,152.02,2025-08-19,2025-09-10,cash,22.0,False,8,2025
BILL_0031533,USR_00789,mobile_recharge,166.33,2025-09-15,2025-09-10,auto_debit,-5.0,True,9,2025
BILL_0031534,USR_00789,mobile_recharge,174.37,2025-10-11,2025-10-09,upi,-2.0,True,10,2025
BILL_0031535,USR_00789,mobile_recharge,151.17,2025-11-17,2025-11-20,upi,3.0,False,11,2025
BILL_0031536,USR_00789,mobile_recharge,161.3,2025-12-08,2025-12-03,upi,-5.0,True,12,2025
BILL_0031537,USR_00790,electricity,1586.31,2025-01-10,2025-01-10,upi,0.0,True,1,2025
BILL_0031538,USR_00790,electricity,1699.16,2025-02-10,2025-02-28,cash,18.0,False,2,2025
BILL_0031539,USR_00790,electricity,1711.35,2025-03-22,2025-03-18,upi,-4.0,True,3,2025
BILL_0031540,USR_00790,electricity,1298.82,2025-04-12,2025-04-11,upi,-1.0,True,4,2025
BILL_0031541,USR_00790,electricity,1437.72,2025-05-17,2025-05-12,auto_debit,-5.0,True,5,2025
BILL_0031542,USR_00790,electricity,1489.56,2025-06-05,2025-05-31,upi,-5.0,True,6,2025
BILL_0031543,USR_00790,electricity,1455.56,2025-07-10,2025-08-04,cash,25.0,False,7,2025
BILL_0031544,USR_00790,electricity,1357.99,2025-08-12,2025-08-08,cash,-4.0,True,8,2025
BILL_0031545,USR_00790,electricity,1435.15,2025-09-16,2025-10-14,upi,28.0,False,9,2025
BILL_0031546,USR_00790,electricity,1464.29,2025-10-10,,none,,False,10,2025
BILL_0031547,USR_00790,electricity,1727.73,2025-11-19,2025-11-15,upi,-4.0,True,11,2025
BILL_0031548,USR_00790,electricity,1276.29,2025-12-22,2025-12-18,auto_debit,-4.0,True,12,2025
BILL_0031549,USR_00790,mobile_recharge,156.72,2025-01-24,2025-01-20,upi,-4.0,True,1,2025
BILL_0031550,USR_00790,mobile_recharge,149.14,2025-02-08,2025-02-05,cash,-3.0,True,2,2025
BILL_0031551,USR_00790,mobile_recharge,147.18,2025-03-24,2025-03-24,upi,0.0,True,3,2025
BILL_0031552,USR_00790,mobile_recharge,118.19,2025-04-25,2025-04-25,auto_debit,0.0,True,4,2025
BILL_0031553,USR_00790,mobile_recharge,133.9,2025-05-11,2025-05-28,upi,17.0,False,5,2025
BILL_0031554,USR_00790,mobile_recharge,135.11,2025-06-12,2025-06-09,auto_debit,-3.0,True,6,2025
BILL_0031555,USR_00790,mobile_recharge,136.18,2025-07-16,2025-07-15,auto_debit,-1.0,True,7,2025
BILL_0031556,USR_00790,mobile_recharge,130.96,2025-08-07,2025-08-06,upi,-1.0,True,8,2025
BILL_0031557,USR_00790,mobile_recharge,143.92,2025-09-23,2025-09-19,upi,-4.0,True,9,2025
BILL_0031558,USR_00790,mobile_recharge,153.78,2025-10-09,2025-10-05,upi,-4.0,True,10,2025
BILL_0031559,USR_00790,mobile_recharge,146.02,2025-11-22,2025-11-24,upi,2.0,False,11,2025
BILL_0031560,USR_00790,mobile_recharge,136.76,2025-12-06,2025-12-06,upi,0.0,True,12,2025
BILL_0031561,USR_00791,electricity,485.92,2025-01-25,2025-01-23,upi,-2.0,True,1,2025
BILL_0031562,USR_00791,electricity,518.13,2025-02-06,2025-02-04,upi,-2.0,True,2,2025
BILL_0031563,USR_00791,electricity,565.21,2025-03-11,2025-04-09,upi,29.0,False,3,2025
BILL_0031564,USR_00791,electricity,513.82,2025-04-22,2025-04-21,cash,-1.0,True,4,2025
BILL_0031565,USR_00791,electricity,489.73,2025-05-05,2025-05-04,cash,-1.0,True,5,2025
BILL_0031566,USR_00791,electricity,620.15,2025-06-25,,none,,False,6,2025
BILL_0031567,USR_00791,electricity,461.73,2025-07-05,2025-07-03,upi,-2.0,True,7,2025
BILL_0031568,USR_00791,electricity,466.02,2025-08-06,2025-08-01,cash,-5.0,True,8,2025
BILL_0031569,USR_00791,electricity,459.23,2025-09-20,2025-09-15,auto_debit,-5.0,True,9,2025
BILL_0031570,USR_00791,electricity,473.98,2025-10-11,,none,,False,10,2025
BILL_0031571,USR_00791,electricity,471.91,2025-11-25,2025-11-25,upi,0.0,True,11,2025
BILL_0031572,USR_00791,electricity,588.3,2025-12-09,2025-12-04,upi,-5.0,True,12,2025
BILL_0031573,USR_00791,mobile_recharge,166.11,2025-01-23,2025-01-20,auto_debit,-3.0,True,1,2025
BILL_0031574,USR_00791,mobile_recharge,190.4,2025-02-07,2025-02-24,upi,17.0,False,2,2025
BILL_0031575,USR_00791,mobile_recharge,225.47,2025-03-05,2025-03-02,cash,-3.0,True,3,2025
BILL_0031576,USR_00791,mobile_recharge,173.04,2025-04-11,2025-04-20,cash,9.0,False,4,2025
BILL_0031577,USR_00791,mobile_recharge,179.23,2025-05-24,2025-05-22,cash,-2.0,True,5,2025
BILL_0031578,USR_00791,mobile_recharge,160.54,2025-06-25,2025-06-22,cash,-3.0,True,6,2025
BILL_0031579,USR_00791,mobile_recharge,193.61,2025-07-24,2025-07-21,upi,-3.0,True,7,2025
BILL_0031580,USR_00791,mobile_recharge,204.12,2025-08-05,2025-08-02,auto_debit,-3.0,True,8,2025
BILL_0031581,USR_00791,mobile_recharge,202.39,2025-09-18,2025-09-18,upi,0.0,True,9,2025
BILL_0031582,USR_00791,mobile_recharge,192.92,2025-10-23,2025-10-22,upi,-1.0,True,10,2025
BILL_0031583,USR_00791,mobile_recharge,182.23,2025-11-09,2025-11-06,auto_debit,-3.0,True,11,2025
BILL_0031584,USR_00791,mobile_recharge,218.66,2025-12-24,2025-12-21,upi,-3.0,True,12,2025
BILL_0031585,USR_00792,electricity,935.19,2025-01-06,2025-01-04,upi,-2.0,True,1,2025
BILL_0031586,USR_00792,electricity,921.3,2025-02-17,2025-02-16,upi,-1.0,True,2,2025
BILL_0031587,USR_00792,electricity,921.86,2025-03-12,2025-03-12,upi,0.0,True,3,2025
BILL_0031588,USR_00792,electricity,733.76,2025-04-25,2025-04-22,cash,-3.0,True,4,2025
BILL_0031589,USR_00792,electricity,1091.3,2025-05-23,2025-05-18,cash,-5.0,True,5,2025
BILL_0031590,USR_00792,electricity,748.18,2025-06-22,2025-06-22,upi,0.0,True,6,2025
BILL_0031591,USR_00792,electricity,1021.26,2025-07-08,2025-07-07,upi,-1.0,True,7,2025
BILL_0031592,USR_00792,electricity,834.93,2025-08-15,2025-08-10,upi,-5.0,True,8,2025
BILL_0031593,USR_00792,electricity,986.83,2025-09-09,,none,,False,9,2025
BILL_0031594,USR_00792,electricity,946.51,2025-10-22,2025-10-21,auto_debit,-1.0,True,10,2025
BILL_0031595,USR_00792,electricity,840.99,2025-11-05,2025-12-01,upi,26.0,False,11,2025
BILL_0031596,USR_00792,electricity,885.58,2025-12-14,2025-12-12,cash,-2.0,True,12,2025
BILL_0031597,USR_00792,mobile_recharge,285.86,2025-01-15,2025-01-25,upi,10.0,False,1,2025
BILL_0031598,USR_00792,mobile_recharge,233.87,2025-02-21,2025-02-17,upi,-4.0,True,2,2025
BILL_0031599,USR_00792,mobile_recharge,253.04,2025-03-20,2025-03-17,upi,-3.0,True,3,2025
BILL_0031600,USR_00792,mobile_recharge,255.26,2025-04-05,2025-04-03,cash,-2.0,True,4,2025
BILL_0031601,USR_00792,mobile_recharge,313.7,2025-05-05,2025-05-04,upi,-1.0,True,5,2025
BILL_0031602,USR_00792,mobile_recharge,291.79,2025-06-24,2025-06-19,auto_debit,-5.0,True,6,2025
BILL_0031603,USR_00792,mobile_recharge,244.36,2025-07-19,2025-07-15,upi,-4.0,True,7,2025
BILL_0031604,USR_00792,mobile_recharge,248.29,2025-08-15,,none,,False,8,2025
BILL_0031605,USR_00792,mobile_recharge,260.72,2025-09-12,2025-09-07,upi,-5.0,True,9,2025
BILL_0031606,USR_00792,mobile_recharge,312.04,2025-10-05,2025-10-02,upi,-3.0,True,10,2025
BILL_0031607,USR_00792,mobile_recharge,248.41,2025-11-13,2025-11-10,upi,-3.0,True,11,2025
BILL_0031608,USR_00792,mobile_recharge,262.25,2025-12-06,2025-12-02,upi,-4.0,True,12,2025
BILL_0031609,USR_00793,electricity,1116.81,2025-01-13,2025-01-24,upi,11.0,False,1,2025
BILL_0031610,USR_00793,electricity,1250.27,2025-02-14,2025-02-21,upi,7.0,False,2,2025
BILL_0031611,USR_00793,electricity,1060.34,2025-03-19,2025-04-02,upi,14.0,False,3,2025
BILL_0031612,USR_00793,electricity,1257.22,2025-04-15,2025-04-13,upi,-2.0,True,4,2025
BILL_0031613,USR_00793,electricity,1343.68,2025-05-11,2025-05-20,upi,9.0,False,5,2025
BILL_0031614,USR_00793,electricity,1137.67,2025-06-15,2025-07-03,upi,18.0,False,6,2025
BILL_0031615,USR_00793,electricity,1011.24,2025-07-12,2025-07-10,upi,-2.0,True,7,2025
BILL_0031616,USR_00793,electricity,1025.41,2025-08-24,2025-09-09,cash,16.0,False,8,2025
BILL_0031617,USR_00793,electricity,1128.75,2025-09-13,2025-10-13,upi,30.0,False,9,2025
BILL_0031618,USR_00793,electricity,1150.55,2025-10-19,2025-11-17,auto_debit,29.0,False,10,2025
BILL_0031619,USR_00793,electricity,1346.66,2025-11-13,2025-12-04,upi,21.0,False,11,2025
BILL_0031620,USR_00793,electricity,1018.89,2025-12-24,2025-12-21,upi,-3.0,True,12,2025
BILL_0031621,USR_00793,mobile_recharge,191.43,2025-01-20,2025-01-21,upi,1.0,False,1,2025
BILL_0031622,USR_00793,mobile_recharge,170.57,2025-02-15,2025-02-13,upi,-2.0,True,2,2025
BILL_0031623,USR_00793,mobile_recharge,172.09,2025-03-06,2025-03-05,cash,-1.0,True,3,2025
BILL_0031624,USR_00793,mobile_recharge,182.51,2025-04-12,2025-04-29,upi,17.0,False,4,2025
BILL_0031625,USR_00793,mobile_recharge,186.83,2025-05-24,2025-06-03,upi,10.0,False,5,2025
BILL_0031626,USR_00793,mobile_recharge,213.82,2025-06-25,2025-06-29,upi,4.0,False,6,2025
BILL_0031627,USR_00793,mobile_recharge,181.83,2025-07-25,2025-08-06,upi,12.0,False,7,2025
BILL_0031628,USR_00793,mobile_recharge,161.64,2025-08-05,2025-08-27,upi,22.0,False,8,2025
BILL_0031629,USR_00793,mobile_recharge,178.86,2025-09-18,2025-09-21,upi,3.0,False,9,2025
BILL_0031630,USR_00793,mobile_recharge,200.36,2025-10-10,2025-11-01,auto_debit,22.0,False,10,2025
BILL_0031631,USR_00793,mobile_recharge,213.23,2025-11-09,2025-11-05,upi,-4.0,True,11,2025
BILL_0031632,USR_00793,mobile_recharge,182.8,2025-12-14,2025-12-15,upi,1.0,False,12,2025
BILL_0031633,USR_00794,electricity,538.97,2025-01-09,2025-01-10,upi,1.0,False,1,2025
BILL_0031634,USR_00794,electricity,486.37,2025-02-16,2025-03-13,upi,25.0,False,2,2025
BILL_0031635,USR_00794,electricity,445.91,2025-03-22,2025-04-01,upi,10.0,False,3,2025
BILL_0031636,USR_00794,electricity,500.36,2025-04-15,2025-04-12,upi,-3.0,True,4,2025
BILL_0031637,USR_00794,electricity,553.97,2025-05-17,2025-05-16,upi,-1.0,True,5,2025
BILL_0031638,USR_00794,electricity,467.3,2025-06-16,2025-06-16,upi,0.0,True,6,2025
BILL_0031639,USR_00794,electricity,491.8,2025-07-17,2025-07-19,cash,2.0,False,7,2025
BILL_0031640,USR_00794,electricity,623.78,2025-08-25,2025-09-17,upi,23.0,False,8,2025
BILL_0031641,USR_00794,electricity,496.35,2025-09-23,2025-09-21,upi,-2.0,True,9,2025
BILL_0031642,USR_00794,electricity,397.6,2025-10-20,2025-10-17,auto_debit,-3.0,True,10,2025
BILL_0031643,USR_00794,electricity,509.0,2025-11-10,2025-11-06,auto_debit,-4.0,True,11,2025
BILL_0031644,USR_00794,electricity,480.2,2025-12-06,2025-12-01,cash,-5.0,True,12,2025
BILL_0031645,USR_00794,mobile_recharge,180.17,2025-01-15,2025-01-13,cash,-2.0,True,1,2025
BILL_0031646,USR_00794,mobile_recharge,166.17,2025-02-09,2025-02-04,cash,-5.0,True,2,2025
BILL_0031647,USR_00794,mobile_recharge,186.67,2025-03-15,2025-03-28,auto_debit,13.0,False,3,2025
BILL_0031648,USR_00794,mobile_recharge,226.46,2025-04-09,2025-04-06,auto_debit,-3.0,True,4,2025
BILL_0031649,USR_00794,mobile_recharge,203.93,2025-05-06,2025-05-20,upi,14.0,False,5,2025
BILL_0031650,USR_00794,mobile_recharge,205.68,2025-06-23,,none,,False,6,2025
BILL_0031651,USR_00794,mobile_recharge,218.37,2025-07-18,2025-07-15,upi,-3.0,True,7,2025
BILL_0031652,USR_00794,mobile_recharge,234.07,2025-08-06,2025-08-06,upi,0.0,True,8,2025
BILL_0031653,USR_00794,mobile_recharge,213.87,2025-09-25,,none,,False,9,2025
BILL_0031654,USR_00794,mobile_recharge,189.8,2025-10-24,2025-10-19,upi,-5.0,True,10,2025
BILL_0031655,USR_00794,mobile_recharge,199.63,2025-11-23,2025-12-14,auto_debit,21.0,False,11,2025
BILL_0031656,USR_00794,mobile_recharge,195.28,2025-12-25,2026-01-09,cash,15.0,False,12,2025
BILL_0031657,USR_00795,electricity,558.6,2025-01-08,2025-01-07,auto_debit,-1.0,True,1,2025
BILL_0031658,USR_00795,electricity,498.14,2025-02-22,2025-02-17,auto_debit,-5.0,True,2,2025
BILL_0031659,USR_00795,electricity,482.08,2025-03-06,2025-04-03,auto_debit,28.0,False,3,2025
BILL_0031660,USR_00795,electricity,467.01,2025-04-10,2025-04-06,upi,-4.0,True,4,2025
BILL_0031661,USR_00795,electricity,432.88,2025-05-06,2025-05-13,upi,7.0,False,5,2025
BILL_0031662,USR_00795,electricity,506.45,2025-06-12,2025-06-11,cash,-1.0,True,6,2025
BILL_0031663,USR_00795,electricity,517.98,2025-07-16,2025-07-12,auto_debit,-4.0,True,7,2025
BILL_0031664,USR_00795,electricity,545.97,2025-08-11,2025-09-04,auto_debit,24.0,False,8,2025
BILL_0031665,USR_00795,electricity,547.03,2025-09-08,,none,,False,9,2025
BILL_0031666,USR_00795,electricity,560.43,2025-10-06,2025-10-03,auto_debit,-3.0,True,10,2025
BILL_0031667,USR_00795,electricity,471.23,2025-11-09,2025-11-09,upi,0.0,True,11,2025
BILL_0031668,USR_00795,electricity,449.12,2025-12-22,2025-12-26,upi,4.0,False,12,2025
BILL_0031669,USR_00795,mobile_recharge,132.96,2025-01-21,2025-01-17,upi,-4.0,True,1,2025
BILL_0031670,USR_00795,mobile_recharge,174.32,2025-02-07,2025-02-04,upi,-3.0,True,2,2025
BILL_0031671,USR_00795,mobile_recharge,150.23,2025-03-25,2025-03-21,upi,-4.0,True,3,2025
BILL_0031672,USR_00795,mobile_recharge,139.11,2025-04-22,2025-04-22,upi,0.0,True,4,2025
BILL_0031673,USR_00795,mobile_recharge,131.88,2025-05-23,2025-06-16,upi,24.0,False,5,2025
BILL_0031674,USR_00795,mobile_recharge,154.27,2025-06-17,2025-06-13,auto_debit,-4.0,True,6,2025
BILL_0031675,USR_00795,mobile_recharge,165.57,2025-07-20,2025-07-16,upi,-4.0,True,7,2025
BILL_0031676,USR_00795,mobile_recharge,162.58,2025-08-12,2025-08-12,upi,0.0,True,8,2025
BILL_0031677,USR_00795,mobile_recharge,150.41,2025-09-09,2025-09-21,upi,12.0,False,9,2025
BILL_0031678,USR_00795,mobile_recharge,136.19,2025-10-10,2025-10-06,auto_debit,-4.0,True,10,2025
BILL_0031679,USR_00795,mobile_recharge,148.65,2025-11-16,2025-11-14,auto_debit,-2.0,True,11,2025
BILL_0031680,USR_00795,mobile_recharge,163.11,2025-12-17,2025-12-15,upi,-2.0,True,12,2025
BILL_0031681,USR_00796,electricity,1076.42,2025-01-08,2025-01-08,upi,0.0,True,1,2025
BILL_0031682,USR_00796,electricity,1220.66,2025-02-11,2025-02-11,upi,0.0,True,2,2025
BILL_0031683,USR_00796,electricity,1045.37,2025-03-24,2025-03-24,upi,0.0,True,3,2025
BILL_0031684,USR_00796,electricity,1297.98,2025-04-11,2025-04-08,cash,-3.0,True,4,2025
BILL_0031685,USR_00796,electricity,1164.45,2025-05-18,2025-06-03,upi,16.0,False,5,2025
BILL_0031686,USR_00796,electricity,1129.03,2025-06-11,2025-07-03,upi,22.0,False,6,2025
BILL_0031687,USR_00796,electricity,953.75,2025-07-24,2025-07-22,upi,-2.0,True,7,2025
BILL_0031688,USR_00796,electricity,1322.94,2025-08-13,2025-08-31,cash,18.0,False,8,2025
BILL_0031689,USR_00796,electricity,1248.17,2025-09-21,2025-09-16,cash,-5.0,True,9,2025
BILL_0031690,USR_00796,electricity,1176.84,2025-10-08,2025-10-07,upi,-1.0,True,10,2025
BILL_0031691,USR_00796,electricity,1129.78,2025-11-19,2025-12-01,auto_debit,12.0,False,11,2025
BILL_0031692,USR_00796,electricity,982.95,2025-12-10,2025-12-13,cash,3.0,False,12,2025
BILL_0031693,USR_00796,mobile_recharge,241.58,2025-01-24,2025-01-30,upi,6.0,False,1,2025
BILL_0031694,USR_00796,mobile_recharge,224.66,2025-02-13,2025-02-27,upi,14.0,False,2,2025
BILL_0031695,USR_00796,mobile_recharge,221.67,2025-03-20,2025-03-18,upi,-2.0,True,3,2025
BILL_0031696,USR_00796,mobile_recharge,235.31,2025-04-19,2025-04-15,upi,-4.0,True,4,2025
BILL_0031697,USR_00796,mobile_recharge,270.37,2025-05-23,2025-06-17,auto_debit,25.0,False,5,2025
BILL_0031698,USR_00796,mobile_recharge,254.37,2025-06-09,2025-06-06,auto_debit,-3.0,True,6,2025
BILL_0031699,USR_00796,mobile_recharge,272.46,2025-07-23,2025-07-24,auto_debit,1.0,False,7,2025
BILL_0031700,USR_00796,mobile_recharge,285.93,2025-08-24,2025-09-22,cash,29.0,False,8,2025
BILL_0031701,USR_00796,mobile_recharge,293.08,2025-09-10,2025-09-08,upi,-2.0,True,9,2025
BILL_0031702,USR_00796,mobile_recharge,248.6,2025-10-18,2025-11-12,auto_debit,25.0,False,10,2025
BILL_0031703,USR_00796,mobile_recharge,269.79,2025-11-17,,none,,False,11,2025
BILL_0031704,USR_00796,mobile_recharge,266.18,2025-12-20,2026-01-11,upi,22.0,False,12,2025
BILL_0031705,USR_00797,electricity,1377.76,2025-01-09,2025-01-09,cash,0.0,True,1,2025
BILL_0031706,USR_00797,electricity,1610.18,2025-02-10,2025-02-09,cash,-1.0,True,2,2025
BILL_0031707,USR_00797,electricity,1329.0,2025-03-24,2025-03-24,auto_debit,0.0,True,3,2025
BILL_0031708,USR_00797,electricity,1605.94,2025-04-10,2025-05-09,upi,29.0,False,4,2025
BILL_0031709,USR_00797,electricity,1496.75,2025-05-06,2025-05-02,auto_debit,-4.0,True,5,2025
BILL_0031710,USR_00797,electricity,1470.73,2025-06-06,2025-06-04,upi,-2.0,True,6,2025
BILL_0031711,USR_00797,electricity,1392.53,2025-07-15,2025-07-14,cash,-1.0,True,7,2025
BILL_0031712,USR_00797,electricity,1484.53,2025-08-19,2025-08-14,cash,-5.0,True,8,2025
BILL_0031713,USR_00797,electricity,1405.58,2025-09-11,2025-09-08,cash,-3.0,True,9,2025
BILL_0031714,USR_00797,electricity,1721.53,2025-10-07,2025-10-04,auto_debit,-3.0,True,10,2025
BILL_0031715,USR_00797,electricity,1430.37,2025-11-15,2025-11-12,cash,-3.0,True,11,2025
BILL_0031716,USR_00797,electricity,1307.25,2025-12-05,2025-12-01,auto_debit,-4.0,True,12,2025
BILL_0031717,USR_00797,mobile_recharge,183.19,2025-01-09,2025-02-05,upi,27.0,False,1,2025
BILL_0031718,USR_00797,mobile_recharge,173.51,2025-02-08,2025-02-05,upi,-3.0,True,2,2025
BILL_0031719,USR_00797,mobile_recharge,155.71,2025-03-07,2025-03-05,cash,-2.0,True,3,2025
BILL_0031720,USR_00797,mobile_recharge,184.4,2025-04-25,2025-04-23,upi,-2.0,True,4,2025
BILL_0031721,USR_00797,mobile_recharge,141.93,2025-05-09,2025-05-09,upi,0.0,True,5,2025
BILL_0031722,USR_00797,mobile_recharge,190.95,2025-06-23,2025-06-20,upi,-3.0,True,6,2025
BILL_0031723,USR_00797,mobile_recharge,163.72,2025-07-16,2025-07-13,upi,-3.0,True,7,2025
BILL_0031724,USR_00797,mobile_recharge,132.01,2025-08-05,2025-08-05,upi,0.0,True,8,2025
BILL_0031725,USR_00797,mobile_recharge,151.12,2025-09-23,2025-09-24,upi,1.0,False,9,2025
BILL_0031726,USR_00797,mobile_recharge,148.8,2025-10-19,2025-10-17,auto_debit,-2.0,True,10,2025
BILL_0031727,USR_00797,mobile_recharge,181.35,2025-11-12,2025-11-11,upi,-1.0,True,11,2025
BILL_0031728,USR_00797,mobile_recharge,168.46,2025-12-18,2025-12-15,upi,-3.0,True,12,2025
BILL_0031729,USR_00798,electricity,1607.79,2025-01-19,2025-01-15,upi,-4.0,True,1,2025
BILL_0031730,USR_00798,electricity,1400.81,2025-02-23,2025-02-19,upi,-4.0,True,2,2025
BILL_0031731,USR_00798,electricity,1618.39,2025-03-08,2025-03-05,cash,-3.0,True,3,2025
BILL_0031732,USR_00798,electricity,1621.31,2025-04-25,2025-04-21,auto_debit,-4.0,True,4,2025
BILL_0031733,USR_00798,electricity,1554.39,2025-05-18,2025-05-13,auto_debit,-5.0,True,5,2025
BILL_0031734,USR_00798,electricity,1281.81,2025-06-22,2025-06-21,upi,-1.0,True,6,2025
BILL_0031735,USR_00798,electricity,1436.95,2025-07-22,2025-07-17,upi,-5.0,True,7,2025
BILL_0031736,USR_00798,electricity,1513.26,2025-08-22,2025-08-21,upi,-1.0,True,8,2025
BILL_0031737,USR_00798,electricity,1513.82,2025-09-24,2025-09-21,auto_debit,-3.0,True,9,2025
BILL_0031738,USR_00798,electricity,1459.94,2025-10-18,2025-10-18,auto_debit,0.0,True,10,2025
BILL_0031739,USR_00798,electricity,1482.12,2025-11-19,2025-11-14,upi,-5.0,True,11,2025
BILL_0031740,USR_00798,electricity,1576.74,2025-12-23,2025-12-21,auto_debit,-2.0,True,12,2025
BILL_0031741,USR_00798,mobile_recharge,265.38,2025-01-22,2025-01-19,auto_debit,-3.0,True,1,2025
BILL_0031742,USR_00798,mobile_recharge,298.26,2025-02-25,2025-02-23,upi,-2.0,True,2,2025
BILL_0031743,USR_00798,mobile_recharge,349.68,2025-03-07,2025-03-03,upi,-4.0,True,3,2025
BILL_0031744,USR_00798,mobile_recharge,239.84,2025-04-18,2025-04-13,auto_debit,-5.0,True,4,2025
BILL_0031745,USR_00798,mobile_recharge,293.37,2025-05-11,2025-06-01,cash,21.0,False,5,2025
BILL_0031746,USR_00798,mobile_recharge,317.15,2025-06-19,2025-06-14,upi,-5.0,True,6,2025
BILL_0031747,USR_00798,mobile_recharge,333.84,2025-07-13,2025-07-09,upi,-4.0,True,7,2025
BILL_0031748,USR_00798,mobile_recharge,311.94,2025-08-12,2025-08-10,auto_debit,-2.0,True,8,2025
BILL_0031749,USR_00798,mobile_recharge,313.51,2025-09-22,,none,,False,9,2025
BILL_0031750,USR_00798,mobile_recharge,261.02,2025-10-15,2025-10-11,upi,-4.0,True,10,2025
BILL_0031751,USR_00798,mobile_recharge,277.88,2025-11-14,2025-11-13,upi,-1.0,True,11,2025
BILL_0031752,USR_00798,mobile_recharge,312.23,2025-12-05,2025-11-30,upi,-5.0,True,12,2025
BILL_0031753,USR_00799,electricity,106.04,2025-01-23,2025-01-21,upi,-2.0,True,1,2025
BILL_0031754,USR_00799,electricity,88.38,2025-02-17,2025-02-13,cash,-4.0,True,2,2025
BILL_0031755,USR_00799,electricity,111.8,2025-03-06,2025-03-01,cash,-5.0,True,3,2025
BILL_0031756,USR_00799,electricity,113.83,2025-04-15,2025-04-13,upi,-2.0,True,4,2025
BILL_0031757,USR_00799,electricity,102.69,2025-05-11,2025-06-03,upi,23.0,False,5,2025
BILL_0031758,USR_00799,electricity,83.32,2025-06-19,2025-06-19,auto_debit,0.0,True,6,2025
BILL_0031759,USR_00799,electricity,93.51,2025-07-10,2025-07-07,upi,-3.0,True,7,2025
BILL_0031760,USR_00799,electricity,128.22,2025-08-13,,none,,False,8,2025
BILL_0031761,USR_00799,electricity,100.91,2025-09-22,2025-09-17,cash,-5.0,True,9,2025
BILL_0031762,USR_00799,electricity,93.28,2025-10-14,2025-10-14,upi,0.0,True,10,2025
BILL_0031763,USR_00799,electricity,83.17,2025-11-23,2025-11-23,upi,0.0,True,11,2025
BILL_0031764,USR_00799,electricity,103.83,2025-12-20,2026-01-18,upi,29.0,False,12,2025
BILL_0031765,USR_00799,mobile_recharge,257.46,2025-01-05,2025-01-01,upi,-4.0,True,1,2025
BILL_0031766,USR_00799,mobile_recharge,232.84,2025-02-10,,none,,False,2,2025
BILL_0031767,USR_00799,mobile_recharge,253.48,2025-03-18,,none,,False,3,2025
BILL_0031768,USR_00799,mobile_recharge,262.27,2025-04-21,2025-04-20,cash,-1.0,True,4,2025
BILL_0031769,USR_00799,mobile_recharge,212.66,2025-05-13,2025-05-13,upi,0.0,True,5,2025
BILL_0031770,USR_00799,mobile_recharge,239.19,2025-06-24,2025-06-20,upi,-4.0,True,6,2025
BILL_0031771,USR_00799,mobile_recharge,238.44,2025-07-21,2025-07-18,upi,-3.0,True,7,2025
